"Customer_ID","InvoiceNo","InvoiceDate","Unit_Price","Quantity","LastPurchaseDate","Recency","Frequency","Monetary","Total.Spent","RecencyScore","FrequencyScore","MonetaryScore","REC.SCR.normalized","FRQ.SCR.normallized","MON.SCR.normalized","RFM","Country","Cluster"
18630,559686,"26/12/2011"," $11.40 ",10,"26/12/2011",6,3," $137.49 "," $114.00 ",13527,3661,4890,5,4,2,11,"China",2
18763,559686,"03/10/2011"," $2.21 ",11,"03/10/2011",90,3," $113.23 "," $24.31 ",8644,3661,4323,5,4,2,11,"China",2
18901,559686,"09/04/2010"," $2.39 ",12,"28/06/2011",187,2," $34.03 "," $28.68 ",5390,1296,1534,4,3,1,8,"Indonesia",2
18205,559686,"10/05/2011"," $3.50 ",4,"14/09/2011",109,2," $22.86 "," $14.00 ",8033,1296,1013,5,3,1,9,"Indonesia",2
18390,559686,"21/04/2010"," $3.09 ",7,"22/06/2011",193,3," $217.08 "," $21.63 ",5233,3659,6219,4,4,3,11,"Indonesia",3
18837,559686,"05/08/2011"," $8.31 ",3,"05/08/2011",149,2," $41.01 "," $24.93 ",6576,1296,1850,5,3,1,9,"Philippines",2
18171,559686,"02/02/2011"," $11.63 ",8,"02/02/2011",333,1," $93.04 "," $93.04 ",2420,1,3766,3,1,2,6,"France",1
18164,559686,"08/09/2010"," $8.34 ",5,"30/11/2011",32,4," $316.86 "," $41.70 ",11824,6700,7230,5,5,3,13,"Russia",3
18866,559686,"09/12/2010"," $9.38 ",1,"01/08/2011",153,4," $388.66 "," $9.38 ",6472,6700,7710,5,5,3,13,"Russia",3
18660,559686,"22/03/2010"," $2.49 ",4,"28/08/2011",126,4," $250.69 "," $9.96 ",7344,6700,6647,5,5,3,13,"Poland",3
18131,559686,"23/11/2011"," $0.60 ",9,"23/11/2011",39,1," $5.40 "," $5.40 ",11276,1,174,5,1,1,7,"Philippines",2
18956,559686,"17/12/2010"," $5.98 ",10,"17/12/2010",380,1," $59.80 "," $59.80 ",916,1,2653,2,1,1,4,"Argentina",1
18432,559686,"21/09/2011"," $5.28 ",5,"21/09/2011",102,3," $62.70 "," $26.40 ",8252,3655,2774,5,4,1,10,"Norway",2
18539,559686,"21/09/2010"," $2.83 ",7,"08/03/2011",299,3," $34.87 "," $19.81 ",3070,3655,1572,3,4,1,8,"Czech Republic",2
18262,559686,"16/02/2010"," $9.37 ",7,"15/09/2011",108,4," $825.92 "," $65.59 ",8073,6696,9543,5,5,4,14,"Ukraine",3
18664,559686,"13/10/2010"," $2.24 ",3,"16/11/2011",46,5," $159.71 "," $6.72 ",10820,9332,5320,5,5,2,12,"China",3
18944,559686,"06/11/2010"," $6.35 ",6,"06/11/2010",421,2," $104.94 "," $38.10 ",750,1293,4095,2,3,2,7,"Thailand",1
18124,559686,"25/08/2010"," $10.97 ",2,"22/11/2011",40,4," $440.40 "," $21.94 ",11208,6695,7981,5,5,3,13,"El Salvador",3
18167,559686,"01/09/2011"," $7.94 ",11,"01/09/2011",122,1," $87.34 "," $87.34 ",7572,1,3599,5,1,2,8,"Indonesia",2
18936,559686,"08/05/2010"," $11.35 ",7,"12/11/2011",50,6," $712.06 "," $79.45 ",10595,11228,9202,5,5,4,14,"Israel",3
18050,559686,"11/05/2010"," $2.98 ",3,"11/05/2010",600,1," $8.94 "," $8.94 ",226,1,369,1,1,1,3,"Poland",1
18607,559686,"07/04/2011"," $3.69 ",5,"07/07/2011",178,3," $69.82 "," $18.45 ",5681,3652,3022,4,4,2,10,"Brazil",2
18706,559686,"17/03/2011"," $9.51 ",11,"15/06/2011",200,2," $110.65 "," $104.61 ",5100,1291,4253,4,3,2,9,"Yemen",2
18690,559686,"30/06/2010"," $4.45 ",1,"11/11/2011",51,4," $564.75 "," $4.45 ",10498,6691,8604,5,5,4,14,"Peru",3
18253,559686,"14/05/2010"," $5.12 ",2,"06/08/2011",148,4," $341.79 "," $10.24 ",6608,6691,7407,5,5,3,13,"Argentina",3
18777,559686,"02/08/2010"," $10.83 ",8,"02/08/2010",517,1," $86.64 "," $86.64 ",416,1,3583,1,1,2,4,"Palestinian Territory",1
18083,559686,"18/02/2010"," $3.42 ",2,"22/11/2011",40,5," $1,626.50 "," $6.84 ",11200,9323,10962,5,5,4,14,"Canada",3
18917,559686,"06/02/2011"," $7.51 ",3,"25/07/2011",160,2," $540.78 "," $22.53 ",6198,1290,8495,5,3,4,12,"Madagascar",3
17994,559686,"16/09/2011"," $8.92 ",6,"16/09/2011",107,3," $745.22 "," $53.52 ",8110,3649,9322,5,4,4,13,"Brazil",3
18902,559686,"23/04/2011"," $11.92 ",10,"23/04/2011",253,5," $329.78 "," $119.20 ",3889,9321,7332,4,5,3,12,"Morocco",3
18690,559686,"01/12/2010"," $1.12 ",12,"11/11/2011",51,4," $560.30 "," $13.44 ",10493,6688,8586,5,5,4,14,"Russia",3
18676,559686,"18/03/2011"," $3.03 ",9,"18/03/2011",289,2," $433.67 "," $27.27 ",3226,1290,7945,3,3,3,9,"Philippines",2
18863,559686,"02/06/2010"," $7.07 ",7,"01/02/2011",334,3," $136.85 "," $49.49 ",2402,3648,4873,3,4,2,9,"Norway",2
18860,559686,"02/07/2011"," $3.91 ",6,"02/07/2011",183,4," $1,050.63 "," $23.46 ",5485,6686,10118,4,5,4,13,"Guam",3
18219,559686,"22/08/2011"," $10.66 ",9,"13/11/2011",49,5," $643.76 "," $95.94 ",10648,9317,8950,5,5,4,14,"Norway",3
18254,559686,"13/11/2011"," $6.23 ",5,"13/11/2011",49,4," $125.38 "," $31.15 ",10648,6686,4621,5,5,2,12,"Portugal",3
18564,559686,"09/11/2010"," $5.96 ",2,"26/07/2011",159,3," $139.69 "," $11.92 ",6241,3648,4936,5,4,2,11,"China",2
18914,559686,"14/05/2011"," $11.79 ",7,"17/05/2011",229,2," $103.01 "," $82.53 ",4391,1290,4047,4,3,2,9,"Jamaica",2
18047,559686,"01/05/2010"," $5.40 ",3,"08/10/2011",85,3," $46.55 "," $16.20 ",8871,3647,2102,5,4,1,10,"Indonesia",2
18645,559686,"06/03/2011"," $8.98 ",5,"14/09/2011",109,5," $319.72 "," $44.90 ",8012,9313,7245,5,5,3,13,"China",3
18431,559686,"26/01/2010"," $5.46 ",4,"07/09/2011",116,3," $83.31 "," $21.84 ",7724,3647,3481,5,4,2,11,"Benin",2
18425,559686,"01/07/2010"," $10.00 ",11,"03/12/2010",394,3," $229.84 "," $110.00 ",869,3647,6385,2,4,3,9,"Colombia",4
18857,559686,"21/09/2011"," $6.78 ",4,"21/09/2011",102,4," $136.56 "," $27.12 ",8232,6681,4866,5,5,2,12,"France",3
18125,559686,"05/07/2010"," $7.09 ",2,"05/07/2010",545,1," $14.18 "," $14.18 ",362,1,605,1,1,1,3,"Angola",1
18418,559686,"23/02/2010"," $5.13 ",10,"13/03/2011",294,2," $54.24 "," $51.30 ",3148,1289,2423,3,3,1,7,"Indonesia",2
18504,559686,"06/10/2011"," $8.18 ",11,"05/12/2011",27,3," $102.68 "," $89.98 ",12120,3645,4037,5,4,2,11,"Indonesia",2
18851,559686,"07/01/2010"," $1.84 ",5,"02/05/2011",244,3," $231.41 "," $9.20 ",4065,3645,6416,4,4,3,11,"Kazakhstan",3
18160,559686,"13/05/2011"," $9.67 ",10,"13/05/2011",233,1," $96.70 "," $96.70 ",4291,1,3887,4,1,2,7,"Indonesia",2
18168,559686,"01/11/2010"," $2.54 ",12,"01/11/2010",426,2," $144.98 "," $30.48 ",730,1288,5038,2,3,2,7,"Indonesia",1
18330,559686,"09/06/2010"," $10.76 ",9,"08/07/2011",177,3," $137.04 "," $96.84 ",5707,3643,4878,4,4,2,10,"Indonesia",2
18453,559686,"23/10/2011"," $2.16 ",2,"23/10/2011",70,1," $4.32 "," $4.32 ",9547,1,108,5,1,1,7,"Sweden",2
18285,559686,"27/11/2011"," $11.89 ",6,"27/11/2011",35,5," $414.71 "," $71.34 ",11552,9302,7852,5,5,3,13,"United States",3
18508,559686,"20/10/2011"," $2.66 ",4,"20/10/2011",73,3," $182.23 "," $10.64 ",9440,3642,5678,5,4,3,12,"Indonesia",3
18805,559686,"20/02/2011"," $6.93 ",2,"30/11/2011",32,3," $206.07 "," $13.86 ",11780,3642,6044,5,4,3,12,"Japan",3
18930,559686,"18/10/2011"," $8.81 ",10,"27/11/2011",35,3," $179.32 "," $88.10 ",11551,3642,5635,5,4,3,12,"Philippines",3
18851,559686,"08/11/2010"," $9.33 ",9,"02/05/2011",244,3," $222.21 "," $83.97 ",4064,3642,6286,4,4,3,11,"Saudi Arabia",3
18527,559686,"17/10/2011"," $1.47 ",12,"17/10/2011",76,1," $17.64 "," $17.64 ",9317,1,795,5,1,1,7,"Brazil",2
18892,559686,"09/02/2010"," $5.75 ",10,"17/10/2011",76,6," $282.21 "," $57.50 ",9317,11191,6938,5,5,3,13,"Iran",3
18858,559686,"26/09/2011"," $1.82 ",9,"26/09/2011",97,2," $48.73 "," $16.38 ",8365,1286,2188,5,3,1,9,"China",2
18794,559686,"02/05/2010"," $2.35 ",12,"15/01/2011",351,2," $33.73 "," $28.20 ",2182,1286,1523,3,3,1,7,"China",2
18198,559686,"29/05/2010"," $4.34 ",4,"10/04/2011",266,5," $230.12 "," $17.36 ",3665,9295,6393,4,5,3,12,"Sweden",3
18103,559686,"25/11/2011"," $3.27 ",1,"25/11/2011",37,4," $229.61 "," $3.27 ",11368,6666,6382,5,5,3,13,"Indonesia",3
18119,559686,"06/09/2010"," $8.56 ",5,"24/02/2011",311,3," $61.94 "," $42.80 ",2792,3639,2734,3,4,1,8,"Canada",2
18457,559686,"29/10/2010"," $7.15 ",8,"29/10/2010",429,5," $119.50 "," $57.20 ",715,9293,4475,2,5,2,9,"France",2
18574,559686,"19/03/2011"," $11.71 ",3,"08/12/2011",24,3," $1,014.15 "," $35.13 ",12295,3639,10028,5,4,4,13,"Philippines",3
18558,559686,"18/07/2010"," $1.13 ",3,"03/03/2011",304,3," $96.08 "," $3.39 ",2921,3639,3864,3,4,2,9,"United States",2
18846,559686,"08/07/2011"," $7.34 ",6,"13/08/2011",141,3," $95.13 "," $44.04 ",6800,3639,3831,5,4,2,11,"Russia",2
18660,559686,"21/07/2010"," $4.79 ",11,"28/08/2011",126,4," $240.73 "," $52.69 ",7315,6662,6527,5,5,3,13,"Uruguay",3
18210,559686,"10/08/2010"," $4.70 ",4,"07/12/2011",25,3," $1,008.89 "," $18.80 ",12237,3639,10015,5,4,4,13,"France",3
18960,559686,"22/12/2011"," $7.71 ",3,"22/12/2011",10,7," $1,450.93 "," $23.13 ",13121,12412,10749,5,5,4,14,"Philippines",3
18948,559686,"05/11/2010"," $9.71 ",3,"12/04/2011",264,2," $44.46 "," $29.13 ",3690,1286,2012,4,3,1,8,"Indonesia",2
17974,559686,"17/11/2011"," $2.00 ",3,"17/11/2011",45,4," $219.29 "," $6.00 ",10834,6660,6252,5,5,3,13,"Chad",3
18657,559686,"22/04/2011"," $8.81 ",7,"04/12/2011",28,2," $76.63 "," $61.67 ",12013,1286,3266,5,3,2,10,"Colombia",2
18748,559686,"03/04/2010"," $10.06 ",5,"27/02/2011",308,2," $109.46 "," $50.30 ",2839,1286,4221,3,3,2,8,"China",2
18010,559686,"25/09/2011"," $7.72 ",9,"25/09/2011",98,3," $127.83 "," $69.48 ",8290,3636,4674,5,4,2,11,"Poland",2
18182,559686,"02/01/2011"," $2.33 ",8,"02/01/2011",364,1," $18.64 "," $18.64 ",1004,1,843,2,1,1,4,"China",1
18939,559686,"24/12/2011"," $2.91 ",8,"24/12/2011",8,1," $23.28 "," $23.28 ",13304,1,1029,5,1,1,7,"Peru",2
18771,559686,"08/06/2011"," $8.32 ",1,"08/06/2011",207,2," $613.98 "," $8.32 ",4892,1284,8818,4,3,4,11,"Thailand",3
18197,559686,"28/07/2011"," $11.56 ",2,"28/07/2011",157,3," $975.66 "," $23.12 ",6288,3633,9926,5,4,4,13,"Indonesia",3
18054,559686,"07/11/2010"," $4.40 ",12,"07/11/2010",420,4," $559.78 "," $52.80 ",755,6653,8581,2,5,4,11,"Philippines",3
18295,559686,"13/06/2011"," $10.01 ",9,"13/06/2011",202,2," $346.74 "," $90.09 ",5041,1284,7441,4,3,3,10,"Latvia",2
18073,559686,"01/11/2011"," $3.64 ",1,"01/11/2011",61,2," $105.54 "," $3.64 ",10132,1284,4107,5,3,2,10,"Philippines",2
18902,559686,"07/03/2010"," $9.33 ",1,"23/04/2011",253,5," $210.58 "," $9.33 ",3874,9276,6121,4,5,3,12,"Myanmar",3
18173,559686,"27/08/2010"," $7.06 ",8,"20/05/2011",226,2," $75.56 "," $56.48 ",4435,1284,3239,4,3,2,9,"Dominican Republic",2
18300,559686,"23/06/2011"," $1.60 ",4,"21/11/2011",41,3," $517.84 "," $6.40 ",11106,3630,8394,5,4,3,12,"Cameroon",3
18850,559686,"06/04/2010"," $0.37 ",3,"03/10/2011",90,3," $112.82 "," $1.11 ",8589,3630,4316,5,4,2,11,"Russia",2
18311,559686,"31/05/2010"," $6.17 ",9,"22/12/2011",10,3," $126.38 "," $55.53 ",13106,3630,4641,5,4,2,11,"Mexico",2
18635,559686,"17/11/2010"," $8.35 ",12,"17/11/2010",410,2," $100.20 "," $100.20 ",793,1284,3977,2,3,2,7,"Portugal",1
18892,559686,"21/10/2010"," $2.34 ",8,"17/10/2011",76,6," $224.71 "," $18.72 ",9297,11162,6322,5,5,3,13,"Indonesia",3
18313,559686,"03/02/2010"," $9.55 ",9,"20/11/2010",407,3," $105.71 "," $85.95 ",806,3629,4112,2,4,2,8,"Greece",2
18718,559686,"31/01/2010"," $10.38 ",8,"31/01/2010",700,2," $117.34 "," $83.04 ",34,1284,4422,1,3,2,6,"Bangladesh",1
17989,559686,"18/08/2010"," $0.42 ",1,"04/03/2011",303,2," $41.10 "," $0.42 ",2934,1284,1853,3,3,1,7,"Russia",2
18401,559686,"07/02/2011"," $10.35 ",3,"30/06/2011",185,4," $127.81 "," $31.05 ",5390,6643,4673,4,5,2,11,"Russia",2
18654,559686,"22/04/2010"," $2.36 ",7,"04/10/2011",89,3," $376.66 "," $16.52 ",8627,3627,7646,5,4,3,12,"Indonesia",3
18155,559686,"12/02/2011"," $5.54 ",8,"12/02/2011",323,2," $162.52 "," $44.32 ",2577,1284,5369,3,3,2,8,"Afghanistan",2
18816,559686,"14/06/2010"," $4.57 ",8,"25/08/2010",494,3," $96.23 "," $36.56 ",474,3626,3873,1,4,2,7,"China",1
18729,559686,"27/03/2010"," $2.30 ",8,"14/12/2011",18,3," $64.92 "," $18.40 ",12567,3626,2843,5,4,2,11,"United States",2
18343,559686,"07/06/2011"," $11.05 ",7,"29/10/2011",64,3," $360.67 "," $77.35 ",9891,3626,7545,5,4,3,12,"Poland",3
18228,559686,"31/12/2011"," $2.74 ",2,"31/12/2011",1,6," $112.05 "," $5.48 ",13680,11153,4293,5,5,2,12,"Indonesia",3
18841,559686,"11/12/2011"," $8.45 ",4,"11/12/2011",21,4," $263.96 "," $33.80 ",12471,6638,6773,5,5,3,13,"China",3
18658,559686,"06/12/2010"," $8.03 ",12,"30/03/2011",277,2," $133.39 "," $96.36 ",3469,1284,4800,4,3,2,9,"Brazil",2
18738,559686,"03/02/2010"," $2.89 ",10,"17/12/2011",15,3," $305.52 "," $28.90 ",12697,3625,7134,5,4,3,12,"Philippines",3
18143,559686,"08/04/2010"," $3.87 ",10,"11/12/2011",21,4," $1,098.33 "," $38.70 ",12470,6636,10206,5,5,4,14,"Russia",3
18952,559686,"13/03/2010"," $0.94 ",9,"10/06/2010",570,2," $8.46 "," $8.46 ",293,1284,336,1,3,1,5,"Canada",1
18146,559686,"04/02/2010"," $10.58 ",12,"11/04/2010",630,4," $1,227.44 "," $126.96 ",155,6635,10430,1,5,4,10,"Russia",4
18689,559686,"21/03/2011"," $3.67 ",10,"04/11/2011",58,5," $500.16 "," $36.70 ",10253,9256,8311,5,5,3,13,"Thailand",3
18006,559686,"12/05/2010"," $2.87 ",2,"12/05/2010",599,1," $5.74 "," $5.74 ",230,1,195,1,1,1,3,"Indonesia",1
18214,559686,"05/01/2011"," $8.49 ",2,"13/10/2011",80,3," $142.26 "," $16.98 ",9060,3623,4996,5,4,2,11,"France",2
18662,559686,"18/08/2010"," $9.72 ",10,"18/08/2010",501,3," $455.39 "," $97.20 ",450,3623,8078,1,4,3,8,"Tunisia",4
18235,559686,"18/10/2010"," $1.99 ",7,"03/06/2011",212,3," $569.27 "," $13.93 ",4767,3623,8632,4,4,4,12,"Sweden",3
18677,559686,"31/12/2011"," $3.98 ",1,"31/12/2011",1,8," $576.79 "," $3.98 ",13669,13076,8670,5,5,4,14,"China",3
18731,559686,"10/03/2011"," $5.72 ",3,"06/06/2011",209,4," $670.39 "," $17.16 ",4815,6631,9060,4,5,4,13,"Guyana",3
18436,559686,"25/09/2010"," $2.94 ",5,"25/09/2010",463,1," $14.70 "," $14.70 ",585,1,633,1,1,1,3,"Iran",1
18767,559686,"25/11/2011"," $2.06 ",4,"20/12/2011",12,7," $652.82 "," $8.24 ",12934,12370,8984,5,5,4,14,"Russia",3
18542,559686,"30/10/2011"," $5.98 ",3,"30/10/2011",63,2," $31.58 "," $17.94 ",9969,1282,1436,5,3,1,9,"Japan",2
18780,559686,"04/09/2011"," $6.55 ",2,"19/11/2011",43,3," $157.88 "," $13.10 ",10917,3621,5283,5,4,2,11,"China",2
18070,559686,"15/11/2011"," $11.46 ",12,"15/11/2011",47,2," $151.94 "," $137.52 ",10681,1282,5174,5,3,2,10,"China",2
18094,559686,"10/02/2010"," $10.56 ",1,"12/12/2011",20,4," $598.00 "," $10.56 ",12472,6627,8748,5,5,4,14,"Spain",3
18592,559686,"11/10/2011"," $0.35 ",5,"11/10/2011",82,5," $221.89 "," $1.75 ",8940,9246,6283,5,5,3,13,"Indonesia",3
18223,559686,"02/04/2011"," $3.10 ",8,"02/04/2011",274,2," $85.91 "," $24.80 ",3524,1282,3568,4,3,2,9,"Indonesia",2
18420,559686,"18/04/2010"," $3.32 ",11,"13/06/2010",567,2," $82.80 "," $36.52 ",303,1282,3470,1,3,2,6,"Colombia",1
18799,559686,"27/02/2010"," $7.53 ",9,"27/02/2010",673,1," $67.77 "," $67.77 ",80,1,2954,1,1,2,4,"Colombia",1
18571,559686,"27/03/2010"," $7.63 ",11,"26/04/2011",250,2," $114.17 "," $83.93 ",3941,1281,4342,4,3,2,9,"China",2
18479,559686,"25/07/2010"," $0.65 ",12,"15/11/2011",47,3," $57.92 "," $7.80 ",10676,3616,2574,5,4,1,10,"Poland",2
18853,559686,"27/08/2011"," $1.51 ",10,"27/08/2011",127,3," $66.00 "," $15.10 ",7221,3616,2884,5,4,2,11,"Indonesia",2
18615,559686,"04/07/2011"," $1.28 ",4,"18/11/2011",44,3," $855.24 "," $5.12 ",10825,3616,9638,5,4,4,13,"Cameroon",3
18958,559686,"05/02/2010"," $7.27 ",10,"07/02/2011",328,3," $108.12 "," $72.70 ",2496,3616,4172,3,4,2,9,"France",2
18533,559686,"10/05/2011"," $8.60 ",5,"14/11/2011",48,3," $84.84 "," $43.00 ",10630,3616,3536,5,4,2,11,"Canada",2
18755,559686,"07/04/2011"," $4.62 ",12,"07/04/2011",269,2," $55.44 "," $55.44 ",3603,1281,2471,4,3,1,8,"Philippines",2
18321,559686,"03/11/2011"," $11.94 ",8,"03/11/2011",59,1," $95.52 "," $95.52 ",10167,1,3839,5,1,2,8,"China",2
18831,559686,"28/05/2010"," $11.04 ",12,"08/12/2011",24,3," $288.54 "," $132.48 ",12241,3614,7007,5,4,3,12,"Comoros",3
18238,559686,"24/01/2010"," $8.01 ",3,"27/05/2011",219,4," $306.51 "," $24.03 ",4565,6615,7143,4,5,3,12,"Zimbabwe",3
18265,559686,"07/01/2011"," $4.26 ",5,"18/08/2011",136,2," $117.45 "," $21.30 ",6930,1280,4424,5,3,2,10,"Portugal",2
18417,559686,"04/01/2010"," $0.56 ",8,"08/02/2011",327,2," $4.48 "," $4.48 ",2504,1280,115,3,3,1,7,"Indonesia",2
18086,559686,"22/11/2011"," $6.79 ",8,"22/11/2011",40,1," $54.32 "," $54.32 ",11113,1,2428,5,1,1,7,"Poland",2
18198,559686,"05/02/2010"," $8.60 ",12,"10/04/2011",266,5," $212.76 "," $103.20 ",3641,9230,6154,4,5,3,12,"Russia",3
18879,559686,"12/04/2010"," $8.01 ",12,"12/04/2010",629,1," $96.12 "," $96.12 ",158,1,3865,1,1,2,4,"Ukraine",1
18218,559686,"08/07/2010"," $8.56 ",7,"28/10/2011",65,4," $212.70 "," $59.92 ",9801,6611,6151,5,5,3,13,"Jamaica",3
18251,559686,"05/04/2010"," $5.67 ",5,"17/10/2011",76,5," $296.71 "," $28.35 ",9268,9228,7076,5,5,3,13,"China",3
18772,559686,"02/10/2010"," $5.20 ",6,"02/10/2010",456,1," $31.20 "," $31.20 ",600,1,1419,1,1,1,3,"Nepal",1
18243,559686,"07/01/2011"," $1.84 ",11,"20/12/2011",12,2," $50.62 "," $20.24 ",12908,1277,2268,5,3,1,9,"China",2
18489,559686,"27/10/2011"," $1.08 ",7,"27/10/2011",66,3," $69.63 "," $7.56 ",9708,3608,3016,5,4,2,11,"Indonesia",2
18910,559686,"21/09/2011"," $1.28 ",2,"13/12/2011",19,2," $55.25 "," $2.56 ",12505,1277,2468,5,3,1,9,"Japan",2
18282,559686,"23/10/2010"," $11.48 ",4,"23/10/2010",435,3," $75.50 "," $45.92 ",675,3607,3237,2,4,2,8,"Croatia",2
18145,559686,"29/10/2011"," $11.87 ",3,"29/10/2011",64,6," $1,434.92 "," $35.61 ",9864,11110,10726,5,5,4,14,"Ethiopia",3
18097,559686,"31/03/2011"," $0.39 ",6,"01/11/2011",61,3," $176.39 "," $2.34 ",10090,3607,5587,5,4,2,11,"Nicaragua",2
18847,559686,"03/12/2011"," $5.06 ",12,"03/12/2011",29,1," $60.72 "," $60.72 ",11866,1,2686,5,1,1,7,"Russia",2
18512,559686,"09/10/2011"," $1.20 ",1,"09/10/2011",84,2," $348.26 "," $1.20 ",8828,1276,7451,5,3,3,11,"Brazil",2
18560,559686,"27/06/2011"," $5.99 ",8,"23/11/2011",39,3," $73.60 "," $47.92 ",11162,3605,3166,5,4,2,11,"Philippines",2
18037,559686,"17/05/2010"," $1.31 ",5,"23/05/2011",223,2," $58.27 "," $6.55 ",4512,1276,2590,4,3,1,8,"Argentina",2
18789,559686,"26/04/2010"," $1.63 ",10,"27/11/2011",35,2," $102.20 "," $16.30 ",11474,1276,4025,5,3,2,10,"China",2
18544,559686,"30/04/2010"," $9.70 ",7,"06/05/2011",240,2," $255.46 "," $67.90 ",4139,1276,6700,4,3,3,10,"Guatemala",2
18641,559686,"27/05/2011"," $3.52 ",8,"27/05/2011",219,2," $80.72 "," $28.16 ",4558,1276,3409,4,3,2,9,"Democratic Republic of the Congo",2
18102,559686,"16/11/2011"," $8.60 ",9,"16/11/2011",46,4," $271.14 "," $77.40 ",10715,6598,6835,5,5,3,13,"France",3
18279,559686,"05/03/2011"," $6.21 ",11,"05/03/2011",302,1," $68.31 "," $68.31 ",2955,1,2972,3,1,2,6,"Mongolia",1
18245,559686,"04/11/2010"," $9.06 ",11,"02/06/2011",213,4," $190.48 "," $99.66 ",4727,6597,5807,4,5,3,12,"Russia",3
18109,559686,"16/04/2010"," $0.84 ",4,"16/04/2010",625,1," $3.36 "," $3.36 ",173,1,72,1,1,1,3,"China",1
18210,559686,"17/09/2010"," $2.10 ",9,"07/12/2011",25,3," $990.09 "," $18.90 ",12163,3599,9969,5,4,4,13,"Yemen",3
18362,559686,"28/05/2011"," $1.12 ",5,"20/12/2011",12,4," $60.53 "," $5.60 ",12891,6595,2681,5,5,1,11,"Philippines",2
18130,559686,"01/05/2010"," $8.64 ",7,"08/05/2011",238,2," $60.48 "," $60.48 ",4173,1274,2678,4,3,1,8,"Syria",2
18192,559686,"18/03/2011"," $3.63 ",8,"18/03/2011",289,3," $235.09 "," $29.04 ",3194,3598,6466,3,4,3,10,"France",3
18950,559686,"20/03/2011"," $5.92 ",12,"29/10/2011",64,5," $153.97 "," $71.04 ",9855,9207,5217,5,5,2,12,"Mexico",3
18823,559686,"07/11/2011"," $0.90 ",10,"07/11/2011",55,1," $9.00 "," $9.00 ",10300,1,374,5,1,1,7,"Indonesia",2
18024,559686,"14/06/2010"," $7.87 ",9,"16/11/2010",411,3," $156.97 "," $70.83 ",771,3597,5264,2,4,2,8,"Colombia",2
18239,559686,"03/12/2011"," $10.90 ",5,"10/12/2011",22,3," $1,148.64 "," $54.50 ",12346,3597,10294,5,4,4,13,"Russia",3
18126,559686,"08/04/2010"," $4.29 ",8,"19/10/2011",74,3," $70.44 "," $34.32 ",9331,3597,3041,5,4,2,11,"Vietnam",2
18319,559686,"08/09/2010"," $9.05 ",12,"08/09/2010",480,2," $179.76 "," $108.60 ",521,1273,5638,1,3,3,7,"Philippines",4
18337,559686,"19/10/2010"," $7.27 ",5,"19/10/2010",439,1," $36.35 "," $36.35 ",658,1,1655,2,1,1,4,"Brazil",1
18299,559686,"11/09/2010"," $8.12 ",10,"21/06/2011",194,5," $751.32 "," $81.20 ",5134,9201,9339,4,5,4,13,"Poland",3
18664,559686,"16/11/2011"," $1.31 ",6,"16/11/2011",46,5," $152.99 "," $7.86 ",10703,9201,5202,5,5,2,12,"China",3
18282,559686,"22/06/2010"," $0.37 ",3,"23/10/2010",435,3," $29.58 "," $1.11 ",672,3595,1343,2,4,1,7,"Russia",2
18260,559686,"22/04/2010"," $7.81 ",7,"27/01/2011",339,3," $187.77 "," $54.67 ",2302,3595,5763,3,4,3,10,"France",3
18936,559686,"22/02/2010"," $8.54 ",8,"12/11/2011",50,6," $632.61 "," $68.32 ",10484,11083,8902,5,5,4,14,"Poland",3
18575,559686,"25/07/2011"," $9.26 ",4,"25/07/2011",160,3," $137.56 "," $37.04 ",6131,3595,4893,5,4,2,11,"Afghanistan",2
18539,559686,"08/03/2011"," $1.47 ",9,"08/03/2011",299,3," $15.06 "," $13.23 ",3031,3595,653,3,4,1,8,"Mexico",2
18428,559686,"09/06/2011"," $3.92 ",7,"09/06/2011",206,2," $138.65 "," $27.44 ",4881,1272,4920,4,3,2,9,"Argentina",2
18116,559686,"10/07/2010"," $5.02 ",1,"19/02/2011",316,3," $170.80 "," $5.02 ",2700,3594,5513,3,4,2,9,"Brazil",2
18379,559686,"13/02/2011"," $9.24 ",10,"15/11/2011",47,4," $630.39 "," $92.40 ",10636,6581,8893,5,5,4,14,"China",3
18930,559686,"27/11/2011"," $3.62 ",5,"27/11/2011",35,3," $91.22 "," $18.10 ",11450,3594,3718,5,4,2,11,"Poland",2
18102,559686,"04/11/2010"," $3.39 ",10,"16/11/2011",46,4," $193.74 "," $33.90 ",10695,6580,5867,5,5,3,13,"Malaysia",3
18184,559686,"13/11/2011"," $6.02 ",9,"13/11/2011",49,2," $77.58 "," $54.18 ",10545,1272,3290,5,3,2,10,"China",2
18538,559686,"12/02/2011"," $10.53 ",5,"12/02/2011",323,1," $52.65 "," $52.65 ",2558,1,2351,3,1,1,5,"Mexico",1
18773,559686,"16/04/2010"," $6.49 ",8,"23/07/2010",527,2," $74.48 "," $51.92 ",387,1271,3198,1,3,2,6,"China",1
18891,559686,"01/09/2010"," $11.81 ",1,"01/09/2010",487,1," $11.81 "," $11.81 ",495,1,499,1,1,1,3,"Kazakhstan",1
18461,559686,"20/03/2011"," $10.79 ",7,"20/03/2011",287,2," $190.93 "," $75.53 ",3219,1270,5815,3,3,3,9,"Chile",2
18220,559686,"17/02/2011"," $3.03 ",12,"17/02/2011",318,2," $36.36 "," $36.36 ",2668,1270,1656,3,3,1,7,"Indonesia",2
